givenVideo,comparedVideo,distance
--DwgB78t-c,1CMPGFJVXXM,19
--DwgB78t-c,1BYRUvw9iQ4,19
--DwgB78t-c,6DbJXldE7D8,19
--DwgB78t-c,1B1Pxd7xzFw,19
--DwgB78t-c,X55iITEFiss,19
--DwgB78t-c,0uVURADsUeQ,19
--DwgB78t-c,32-Ktu6bBpI,19
--DwgB78t-c,6D8KgvUSyxo,19
--DwgB78t-c,1C87AAFgcmw,19
--DwgB78t-c,-mLFFz1ZX7M,19
--DwgB78t-c,0uHfSjkXm7s,19
--DwgB78t-c,1B6jx7_fICo,19
--DwgB78t-c,X3YuX_Gom5w,19
--DwgB78t-c,1CFxnfpSp-s,19
--DwgB78t-c,X3Y6B50JjCg,19
--DwgB78t-c,X3Yl4WwP_ic,19
--DwgB78t-c,32xojMW-Nu4,19
--DwgB78t-c,1CBKs_hYBGg,19
--DwgB78t-c,-pPRByl11oM,19
--DwgB78t-c,1CW5nJAkMfQ,19
--DwgB78t-c,X3ZnjKa0O8Q,19
--DwgB78t-c,32kweyLqbsw,19
--DwgB78t-c,0uN_t-qT9WE,19
--DwgB78t-c,X3IZEhdPhsk,19
--DwgB78t-c,3Ds3EWYz4GM,19
--DwgB78t-c,1CuBExtgNjc,19
--DwgB78t-c,3CsD1wNV21Q,19
--DwgB78t-c,1EAL9E1h4GA,19
--DwgB78t-c,-pJNayF7_h0,19
--DwgB78t-c,3G6bU3YIOn4,19
--DwgB78t-c,6ETC9lwAPC8,19
--DwgB78t-c,X5WRF7QsFck,19
--DwgB78t-c,X5-Aq8bhI8M,19
--DwgB78t-c,1IdT3kknzZY,19
--DwgB78t-c,6_uerC12lDw,19
--DwgB78t-c,6_U9HBNLkuA,19
--DwgB78t-c,1IL986gGz5U,19
--DwgB78t-c,Z39bm3hXDiU,19
--DwgB78t-c,3GcljJsRkDo,19
--DwgB78t-c,1ItOHPfq8_E,19
--DwgB78t-c,1IixTW2mVrc,19
--DwgB78t-c,Z3VE9xPX2xA,19
--DwgB78t-c,3G0xqIn2Csg,19
--DwgB78t-c,3204EpuIPj0,19
--DwgB78t-c,32pK4RdoCF8,19
--DwgB78t-c,1_Pj__g-nWQ,19
--DwgB78t-c,1_E2VhyW_qM,19
--DwgB78t-c,1IENMk52_ws,19
--DwgB78t-c,1I3BeZVLvbc,19
--DwgB78t-c,1I1R1TkkDsM,19
--DwgB78t-c,3CvESa5NB4I,19
--DwgB78t-c,3GlqMniFyPE,19
--DwgB78t-c,0ihXUHBP6MU,19
--DwgB78t-c,1IOZHhzKK64,19
--DwgB78t-c,-wmD9kJTJ4Q,19
--DwgB78t-c,1IFLwBxoa6A,19
--DwgB78t-c,3G_ksC4kdjk,19
--DwgB78t-c,3CBTTyLWMjw,19
--DwgB78t-c,Z3VrdUnU9io,19
--DwgB78t-c,6_N98jC2dwE,19
--DwgB78t-c,X5qNnv8ArQI,19
--DwgB78t-c,3CiMLwPRvjg,19
--DwgB78t-c,X1lUYUJPMR8,19
--DwgB78t-c,3GmaxjA_ghs,19
--DwgB78t-c,0xczk5doe4A,19
--DwgB78t-c,31D54mmR1RU,19
--DwgB78t-c,-meFjwblhdc,19
--DwgB78t-c,3Gc5Ou8A3Ps,19
--DwgB78t-c,3GuRWBDXwuQ,19
--DwgB78t-c,0ie4WYUSwl0,19
--DwgB78t-c,0iBkk6AnwPA,19
--DwgB78t-c,6E-5nBF92n8,19
--DwgB78t-c,1IaNd6JX_jk,19
--DwgB78t-c,1IjxjkiZYQg,19
--DwgB78t-c,31JAljaJJdI,19
--DwgB78t-c,6_SVxDzKnpE,19
--DwgB78t-c,X5Tio-EhtkU,19
--DwgB78t-c,3GDrPTke56s,19
--DwgB78t-c,3CTQTP3L5YQ,19
--DwgB78t-c,X5Fw_rKtCS8,19
--DwgB78t-c,3GVRs5dfjnM,19
--DwgB78t-c,6w1zgfVclKQ,19
--DwgB78t-c,X0f8ZJjHwSg,19
--DwgB78t-c,1Nyqpqj-qM8,19
--DwgB78t-c,0iaY5ISOiNY,19
--DwgB78t-c,1Nb9ZseL-zU,19
--DwgB78t-c,X05iz-2Od0c,19
--DwgB78t-c,0ifw1JUiQGk,19
--DwgB78t-c,-mjqbO16Usw,19
--DwgB78t-c,3HIaPj3T_es,19
--DwgB78t-c,Z3WfVYNExcI,19
--DwgB78t-c,6w6xY57__Zg,19
--DwgB78t-c,1NFRUO45UnA,19
--DwgB78t-c,3C7NpxtJFuU,19
--DwgB78t-c,X0YO0iGgfrU,19
--DwgB78t-c,-wGi8Ler4zg,19
--DwgB78t-c,6wz9j9Jruso,19
--DwgB78t-c,1Nb0RnVz1F0,19
--DwgB78t-c,31ML4dBKO5g,19
--DwgB78t-c,0iDjp6q2J58,19
--DwgB78t-c,X0oZvVqhbUk,19
--DwgB78t-c,3CjNpgbeBbo,19
--DwgB78t-c,Z3Ftdnh_EiU,19
--DwgB78t-c,1N3IOgMmrTA,19
--DwgB78t-c,X1MKXncnbUg,19
--DwgB78t-c,1NWd_fSsT60,19
--DwgB78t-c,Z3io0ZOF_dI,19
--DwgB78t-c,X1riMbaKhKU,19
--DwgB78t-c,0i1NbYr7w4c,19
--DwgB78t-c,0iCYeel7u8Q,19
--DwgB78t-c,Z33pz5vIR1U,19
--DwgB78t-c,1I8yyBlcz5M,19
--DwgB78t-c,1IXDTwQYFag,19
--DwgB78t-c,31te1n1iaRs,19
--DwgB78t-c,32scd3BWVpw,19
--DwgB78t-c,6wAnBjkv-DY,19
--DwgB78t-c,0xwcQtbjOFg,19
--DwgB78t-c,0iaQK-TG3A8,19
--DwgB78t-c,6w9GpDgsPaI,19
--DwgB78t-c,31omntnDIjo,19
--DwgB78t-c,6wv6zAQvDjs,19
--DwgB78t-c,1NfDcjq5cZ8,19
--DwgB78t-c,1N4xc18jch8,19
--DwgB78t-c,31P2KYd9F0Y,19
--DwgB78t-c,6FJT56TLmZw,19
--DwgB78t-c,1NEcbvORO4c,19
--DwgB78t-c,1N9hiquSlhs,19
--DwgB78t-c,1NyeHsLvlBM,19
--DwgB78t-c,X0HpuZSCQ5Q,19
--DwgB78t-c,6wEh2y3z8KQ,19
--DwgB78t-c,-mT-TAAkeE0,19
--DwgB78t-c,X1rH55lE_5s,19
--DwgB78t-c,0iiLdAH6mbs,19
--DwgB78t-c,X53QJOGB0Rg,19
--DwgB78t-c,1AhzMZxhMG0,19
--DwgB78t-c,1AZut33ak1k,19
--DwgB78t-c,Z38tl9ZI_kE,19
--DwgB78t-c,6_W-cCyJ220,19
--DwgB78t-c,3GPeaGTJuLw,19
--DwgB78t-c,6_vCNj1nLvo,19
--DwgB78t-c,X1Tk0kLCwwM,19
--DwgB78t-c,1AFdsrGls0s,19
--DwgB78t-c,Z2zruNmil6k,19
--DwgB78t-c,6_1VCxClNGM,19
--DwgB78t-c,X1B7h-XvMVM,19
--DwgB78t-c,X5V6UhAOGjQ,19
--DwgB78t-c,1FBWMmFUWOs,19
--DwgB78t-c,-pb_ojhX3ug,19
--DwgB78t-c,0jRoy5OLt2Q,19
--DwgB78t-c,3GxFmNz0aLM,19
--DwgB78t-c,Z3e3cVwGGhs,19
--DwgB78t-c,6_JSq0UPQRU,19
--DwgB78t-c,-m2QG2lLRIg,19
--DwgB78t-c,6_rYrwF5v84,19
--DwgB78t-c,0jP8XsWFm5c,19
--DwgB78t-c,6_bYqGtaaes,19
--DwgB78t-c,X11IGH7Jlpo,19
--DwgB78t-c,1FThzkIoGTM,19
--DwgB78t-c,Z3U8o0ciMaY,19
--DwgB78t-c,Z2pyMinaHi8,19
--DwgB78t-c,1EF7LEw1fXw,19
--DwgB78t-c,6AGp3XujabA,19
--DwgB78t-c,1F1LSf5Fm_Q,19
--DwgB78t-c,3GGpWbpXfgo,19
--DwgB78t-c,1Aq4Ej2cTRQ,19
--DwgB78t-c,X2mYo5Zi7DM,19
--DwgB78t-c,1FESwVGKwtY,19
--DwgB78t-c,X233whWMH6g,19
--DwgB78t-c,-mw7A3Sjamo,19
--DwgB78t-c,-m4p9NJLRSs,19
--DwgB78t-c,6EOf88m8v04,19
--DwgB78t-c,1AYkcA4n6tA,19
--DwgB78t-c,0jjzkB09toA,19
--DwgB78t-c,6Eim31qaEJI,19
--DwgB78t-c,0joqAzlDMo8,19
--DwgB78t-c,6E8zbd3zOEs,19
--DwgB78t-c,-pDnZXMaGuQ,19
--DwgB78t-c,Z24LbCinuFE,19
--DwgB78t-c,1Fzbf3XX3KQ,19
--DwgB78t-c,1AL4pbTsNrc,19
--DwgB78t-c,6As7PV0GWh4,19
--DwgB78t-c,X5T_vhNtmb0,19
--DwgB78t-c,1Z7oC2xv_w0,19
--DwgB78t-c,X1zpMBN2yss,19
--DwgB78t-c,6_hFaI3gI1g,19
--DwgB78t-c,1AQMZxXiVNM,19
--DwgB78t-c,X1dglD1nv20,19
--DwgB78t-c,6_-nVygc474,19
--DwgB78t-c,1AD0oLHd9WM,19
--DwgB78t-c,0jMpvABEbsQ,19
--DwgB78t-c,6_VT1ok3MZI,19
--DwgB78t-c,-wzFJfgYq6U,19
--DwgB78t-c,1ABNZHcQQ3k,19
--DwgB78t-c,1FIenlfDu2c,19
--DwgB78t-c,X5uhWnjRV-A,19
--DwgB78t-c,6_GbabBHlyk,19
--DwgB78t-c,-w8I8uY0mOg,19
--DwgB78t-c,0iJFobhDUTU,19
--DwgB78t-c,6_xIxhMxNAY,19
--DwgB78t-c,6__qD4VxUR4,19
--DwgB78t-c,1IqaySSxZas,19
--DwgB78t-c,6EI0hMnpbaI,19
--DwgB78t-c,-metz56rFaQ,19
--DwgB78t-c,0iG4FhQPT3k,19
--DwgB78t-c,X1quMsZn-xY,19
--DwgB78t-c,1AIPwzAvix8,19
--DwgB78t-c,3GoxhtHEwrk,19
--DwgB78t-c,Z2pVNt_ufIU,19
--DwgB78t-c,-ph53E_pMPo,19
--DwgB78t-c,6_gWjT6oJ6A,19
--DwgB78t-c,0jUWvu_HimQ,19
--DwgB78t-c,1FiwIu67aaI,19
--DwgB78t-c,0j-Nb9-opI0,19
--DwgB78t-c,1F3oPNFTvbA,19
--DwgB78t-c,6_l7NiHKH_Q,19
--DwgB78t-c,X1bjttvQ6Cs,19
--DwgB78t-c,6_mcQ_dmG7A,19
--DwgB78t-c,31v85OfQvEw,19
--DwgB78t-c,1AlTMmglstc,19
--DwgB78t-c,6Ekf7JPi7zM,19
--DwgB78t-c,0jfim90rCVI,19
--DwgB78t-c,1FL06gX1Ybo,19
--DwgB78t-c,0jCl7OM4yII,19
--DwgB78t-c,1FaMmXCiZwI,19
--DwgB78t-c,Z38ei--9sGs,19
--DwgB78t-c,6EMnVahfFsI,19
--DwgB78t-c,6__6FBRzgio,19
--DwgB78t-c,6_Ozjiw_saM,19
--DwgB78t-c,3GjU4cazv94,19
--DwgB78t-c,6_EnvLJMjMs,19
--DwgB78t-c,X5BpREMC8NQ,19
--DwgB78t-c,6_ZH775qsVc,19
--DwgB78t-c,X1eQFG9G2rs,19
--DwgB78t-c,0jtq96DA-zE,19
--DwgB78t-c,1Z72jQq-n74,19
--DwgB78t-c,Ws1k-jsvPvQ,19
--DwgB78t-c,0ytzWqCcSbA,19
--DwgB78t-c,0dCPwQ1wXdE,19
--DwgB78t-c,QcZ7x93bP4s,19
--DwgB78t-c,6kwL1C-uVME,19
--DwgB78t-c,Qc3BCXsuU4s,19
--DwgB78t-c,wy0bCWezQ9E,19
--DwgB78t-c,XqAX9Pyc82k,19
--DwgB78t-c,wyYUZIMH-OA,19
--DwgB78t-c,Z2ctLADxne0,19
--DwgB78t-c,Z6SFgvp_HZQ,19
--DwgB78t-c,1tgTcMdEqCg,19
--DwgB78t-c,Z6HpR2fPnBA,19
--DwgB78t-c,QcU9h781YFI,19
--DwgB78t-c,QcT5lW0yKEc,19
--DwgB78t-c,6PQT_Kt8N48,19
--DwgB78t-c,0dMMeDuCHvo,19
--DwgB78t-c,wycimil1Cvo,19
--DwgB78t-c,QcUQIqy-RL4,19
--DwgB78t-c,QcdGX0_VN4M,19
--DwgB78t-c,3LB7vgJrWLg,19
--DwgB78t-c,wy1T8gDEoZY,19
--DwgB78t-c,wyP1SScwBt4,19
--DwgB78t-c,XqvyEBupLMw,19
--DwgB78t-c,QcEW3npWooA,19
--DwgB78t-c,-AqzJpDviY0,19
--DwgB78t-c,0dPBdP9nUqI,19
--DwgB78t-c,-ijgknRJmEw,19
--DwgB78t-c,wynPuOrvfZY,19
--DwgB78t-c,33-Mn_mCoVg,19
--DwgB78t-c,335Dm3Noi0A,19
--DwgB78t-c,QczabqOEk8s,19
--DwgB78t-c,-AluetdXFd0,19
--DwgB78t-c,6PmWz_XGALo,19
--DwgB78t-c,6kZSbjoqU-Y,19
--DwgB78t-c,3zz_A9ePKYs,19
--DwgB78t-c,1tIUFRr-VYk,19
--DwgB78t-c,0dXvFZJgeSA,19
--DwgB78t-c,6k0mvX6sdY8,19
--DwgB78t-c,Qc_U7AsY6ik,19
--DwgB78t-c,3L46WAqBcn8,19
--DwgB78t-c,6kjUYBvVsEk,19
--DwgB78t-c,Z28y4ce_yAk,19
--DwgB78t-c,QcWXTypHEP0,19
--DwgB78t-c,6Pcw7dJzl5c,19
--DwgB78t-c,6PuA1b8wxPA,19
--DwgB78t-c,6kJ1A4xZAXk,19
--DwgB78t-c,wyKuQT1sy9I,19
--DwgB78t-c,0d02-4znsNM,19
--DwgB78t-c,wyJxqRW3Rbc,19
--DwgB78t-c,3LMK5iNrguM,19
--DwgB78t-c,6P_QCqHaSmE,19
--DwgB78t-c,QpEb-GnkCUY,19
--DwgB78t-c,6khPlQScJ8Y,19
--DwgB78t-c,0dIyUDgnEnU,19
--DwgB78t-c,-i-_tnqIxVs,19
--DwgB78t-c,QpxXD3pWw50,19
--DwgB78t-c,Qpcc4F1Pqx0,19
--DwgB78t-c,6kNLQKa4HXA,19
--DwgB78t-c,WxCroQ30HlQ,19
--DwgB78t-c,XqrONXJZpAs,19
--DwgB78t-c,3LymM3HENKk,19
--DwgB78t-c,0d9gJNF36R4,19
--DwgB78t-c,3zxOKw_XJIU,19
--DwgB78t-c,XqifPPWdxDA,19
--DwgB78t-c,3L8nLNKhAac,19
--DwgB78t-c,33tBL7dkXNk,19
--DwgB78t-c,-B__GwKg8VM,19
--DwgB78t-c,3LGKN84KnLk,19
--DwgB78t-c,QpAFYf0Xd7U,19
--DwgB78t-c,3L0mOTvUMEk,19
--DwgB78t-c,Qptqk4dAa0o,19
--DwgB78t-c,6ktsnbYcmU0,19
--DwgB78t-c,0_cCCdEAyL4,19
--DwgB78t-c,QpYsMrlG6rQ,19
--DwgB78t-c,3LWe6wK5Sy0,19
--DwgB78t-c,XqfTcYJwl58,19
--DwgB78t-c,Wxovr0nKXh0,19
--DwgB78t-c,3z941Hekc0Y,19
--DwgB78t-c,6kL6HOGLuj4,19
--DwgB78t-c,wycLvD_Bl9s,19
--DwgB78t-c,0_xeAmTe_jQ,19
--DwgB78t-c,-iQsY7TXBDg,19
--DwgB78t-c,QpmZhVvBNCY,19
--DwgB78t-c,Qp19V9s26Fo,19
--DwgB78t-c,6kFUhWfSJz8,19
--DwgB78t-c,Qp4bJ8-pq_w,19
--DwgB78t-c,0dvHim-7ySE,19
--DwgB78t-c,3LMatJ1sBho,19
--DwgB78t-c,QpciSNeyMys,19
--DwgB78t-c,Z6wuQIL0fHY,19
--DwgB78t-c,3z3a1J-nPsg,19
--DwgB78t-c,3LFbo9AhvtM,19
--DwgB78t-c,-iziueqdVNA,19
--DwgB78t-c,3LqURphBAf8,19
--DwgB78t-c,WxBzS2z3fp8,19
--DwgB78t-c,Z6wu40m6_9c,19
--DwgB78t-c,QpQo3mCpDUQ,19
--DwgB78t-c,3LxLemwz8rY,19
--DwgB78t-c,QpovHYmd2HA,19
--DwgB78t-c,QpaFexMYf8Q,19
--DwgB78t-c,Z6hkOnfouu4,19
--DwgB78t-c,-BWBu4PkAd0,19
--DwgB78t-c,wyFbRIuGURM,19
--DwgB78t-c,1tR6SMDNwPk,19
--DwgB78t-c,6lQUKsn3XN8,19
--DwgB78t-c,23cY_b9oa3U,19
--DwgB78t-c,6MblUeykypE,19
--DwgB78t-c,0eqL1oMHaW4,19
--DwgB78t-c,0e4fU3RiZe0,19
--DwgB78t-c,0eKIbjuw2JA,19
--DwgB78t-c,6lwAqJ4me7M,19
--DwgB78t-c,-A06qf_IDJE,19
--DwgB78t-c,Z5EtkYb433I,19
--DwgB78t-c,Z5ek1_7Wh0Y,19
--DwgB78t-c,2340cZ2EXmE,19
--DwgB78t-c,23waaToIIvM,19
--DwgB78t-c,23-edYSo07c,19
--DwgB78t-c,23oDgUj9BgY,19
--DwgB78t-c,3LtVjeQ7kI8,19
--DwgB78t-c,3zFon13uE6Q,19
--DwgB78t-c,23gGkAWEIbU,19
--DwgB78t-c,6MZ3TPlSj74,19
--DwgB78t-c,6lmU_zZ0pkk,19
--DwgB78t-c,XpzH039V2n4,19
--DwgB78t-c,6l63MS_pjYI,19
--DwgB78t-c,-lH91xO_SVI,19
--DwgB78t-c,23jL9pZkpWg,19
--DwgB78t-c,3L_uKNJhhXU,19
--DwgB78t-c,6lAhPJtAVQU,19
--DwgB78t-c,0_ZOqqQhBR8,19
--DwgB78t-c,1t0TVOHHCYc,19
--DwgB78t-c,XpIQrF6Cgl0,19
--DwgB78t-c,-iqDM17tI1w,19
--DwgB78t-c,0e1SoB_cRIo,19
--DwgB78t-c,23RaYPekxcc,19
--DwgB78t-c,6lZOxdrM1cM,19
--DwgB78t-c,3zKC9TPp2cM,19
--DwgB78t-c,3LO2ob1_MqA,19
--DwgB78t-c,XpwqUE-FFEc,19
--DwgB78t-c,Z5y9aivkDBk,19
--DwgB78t-c,23bcMekW5dw,19
--DwgB78t-c,3Leeue9wbks,19
--DwgB78t-c,Z0aqJtEbAPg,19
--DwgB78t-c,6MXligYY-tI,19
--DwgB78t-c,23ZQmwO0Opw,19
--DwgB78t-c,3LddetHnL_g,19
--DwgB78t-c,23pc2JTjX2U,19
--DwgB78t-c,WzmhStZUSkg,19
--DwgB78t-c,-AFdmNsffDE,19
--DwgB78t-c,0eeS2MEO6JA,19
--DwgB78t-c,WzHCEEBYztY,19
--DwgB78t-c,3zMdjZ_iUvs,19
--DwgB78t-c,6lk30Kgu4Zs,19
--DwgB78t-c,33B5t1GPK9g,19
--DwgB78t-c,wy0pizQPVus,19
--DwgB78t-c,0_Qh4ZnariU,19
--DwgB78t-c,24jrAU9EIcU,19
--DwgB78t-c,XpHE0vWDDGY,19
--DwgB78t-c,-AIr9DCLuFk,19
--DwgB78t-c,24v7N1aOons,19
--DwgB78t-c,24ZiVboqj2g,19
--DwgB78t-c,wyae9fFTH_4,19
--DwgB78t-c,-ibrw-pTMUA,19
--DwgB78t-c,XpURsrd9_Z4,19
--DwgB78t-c,6kRf_oO3bmQ,19
--DwgB78t-c,0dbSZUjTtyE,19
--DwgB78t-c,QcpCzpz97QI,19
--DwgB78t-c,wy4N_myRyFw,19
--DwgB78t-c,6k0k-Yl2Ic0,19
--DwgB78t-c,QcF_6OEi2j4,19
--DwgB78t-c,0_miR86ExXs,19
--DwgB78t-c,3zMrm4Vxl7U,19
--DwgB78t-c,6ksFH3zx8as,19
--DwgB78t-c,Qctp3C_ZMBY,19
--DwgB78t-c,33qqHoKNaoU,19
--DwgB78t-c,6k1FSQiY4XA,19
--DwgB78t-c,wymZ_9MN9CA,19
--DwgB78t-c,1tbak2jNMYg,19
--DwgB78t-c,6PSIRB5w-rk,19
--DwgB78t-c,wysXggSb9xE,19
--DwgB78t-c,23PA3ER8IpA,19
--DwgB78t-c,-ANYwITy4fI,19
--DwgB78t-c,1taLDIFPUUQ,19
--DwgB78t-c,0_fgqKw0VZ8,19
--DwgB78t-c,wyI7UIJUszE,19
--DwgB78t-c,wycLeE5R7QY,19
--DwgB78t-c,1t1qc5dFK4U,19
--DwgB78t-c,3LRTIioivaE,19
--DwgB78t-c,-lEEGQAVZuo,19
--DwgB78t-c,3L3cnnuvJZw,19
--DwgB78t-c,-ivrcUPIpv4,19
--DwgB78t-c,Xpc-_LtvVD4,19
--DwgB78t-c,6MEwxIRKwRU,19
--DwgB78t-c,3z0LBGo6mIw,19
--DwgB78t-c,wy_ywWrMe_I,19
--DwgB78t-c,23RlpwEEVf0,19
--DwgB78t-c,23_6LZRP2FY,19
--DwgB78t-c,3LVHHleYM2c,19
--DwgB78t-c,-isb43tHBOc,19
--DwgB78t-c,1tVlOzC7bjU,19
--DwgB78t-c,0ejfuFvNM_0,19
--DwgB78t-c,3LxPzNLhENE,19
--DwgB78t-c,23iMbpxxbjg,19
--DwgB78t-c,1tgPjdVKHAc,19
--DwgB78t-c,Wxz-nSBcuj0,19
--DwgB78t-c,XqIkjqZTn50,19
--DwgB78t-c,QpO2gFjkTmw,19
--DwgB78t-c,6jbFpRtW-3g,19
--DwgB78t-c,QQ4-v-o6K6w,19
--DwgB78t-c,3yqTRiAKfO8,19
--DwgB78t-c,QQU8nst1v6U,19
--DwgB78t-c,6j8mcM1PIto,19
--DwgB78t-c,03dvsqayIlM,19
--DwgB78t-c,1sFMmManfcU,19
--DwgB78t-c,3O5L5EuJALc,19
--DwgB78t-c,6jobS6-xDDQ,19
--DwgB78t-c,6jHRCytKKh4,19
--DwgB78t-c,wv3QWH4Fg-o,19
--DwgB78t-c,-Bl8aJfxEl4,19
--DwgB78t-c,1sLu6z9qNi4,19
--DwgB78t-c,XqCl29QjlTk,19
--DwgB78t-c,Z6wuQIL0fHY,19
--DwgB78t-c,QQkMi6X6_RE,19
--DwgB78t-c,wvgVJyujLfQ,19
--DwgB78t-c,Z0yFXsN0Pqo,19
--DwgB78t-c,QQpMfIOZxvA,19
--DwgB78t-c,-BdFVGLXDPA,19
--DwgB78t-c,Z631hQU6jxQ,19
--DwgB78t-c,6Pappu_G6l8,19
--DwgB78t-c,6jxo81J55KQ,19
--DwgB78t-c,33I4fXmLzmk,19
--DwgB78t-c,Z6HpR2fPnBA,19
--DwgB78t-c,6jXAauthSNc,19
--DwgB78t-c,Z2_xpjp-eTw,19
--DwgB78t-c,3O1vqQ6j424,19
--DwgB78t-c,6jY7CwHoFSc,19
--DwgB78t-c,Z6_Fdb-FRAs,19
--DwgB78t-c,wvMG4mH42tc,19
--DwgB78t-c,QQy4F72MBO8,19
--DwgB78t-c,-BM43iH6sQo,19
--DwgB78t-c,3OGcCnRCabs,19
--DwgB78t-c,0_aF6JLM0ig,19
--DwgB78t-c,Xq4WZNj8aGU,19
--DwgB78t-c,1sOY-DBzRi0,19
--DwgB78t-c,QQXiMM-Ltmo,19
--DwgB78t-c,Z6OPnupSxXg,19
--DwgB78t-c,Xq591i6_bsw,19
--DwgB78t-c,QQkv5ZpdAO8,19
--DwgB78t-c,XqsFblzPcOY,19
--DwgB78t-c,QQsxq-cli9k,19
--DwgB78t-c,Z6SFgvp_HZQ,19
--DwgB78t-c,-Bhr-Tfr_RA,19
--DwgB78t-c,QQRhFYNQHss,19
--DwgB78t-c,XqkcazaIGH8,19
--DwgB78t-c,QQnFh4p701M,19
--DwgB78t-c,3y7snnIpecE,19
--DwgB78t-c,wvLq68bYKYI,19
--DwgB78t-c,3yaRY-TC3AQ,19
--DwgB78t-c,6hb0xaplRoE,19
--DwgB78t-c,3y3FwI0xNmE,19
--DwgB78t-c,03Vwrfq0LPQ,19
--DwgB78t-c,XYoBGxskHZI,19
--DwgB78t-c,Z6WRXqsLHcE,19
--DwgB78t-c,QuCbI8ALKck,19
--DwgB78t-c,3ylURbYUxlw,19
--DwgB78t-c,-BE4Iv63KQw,19
--DwgB78t-c,QugCAK0_b6I,19
--DwgB78t-c,03FjvQpiqEo,19
--DwgB78t-c,QuIy1A0XUL8,19
--DwgB78t-c,QupffQqz8-A,19
--DwgB78t-c,wvrNlW6O-_0,19
--DwgB78t-c,6hIRD4ssnWs,19
--DwgB78t-c,03Fh30ruCrc,19
--DwgB78t-c,3QfpmQX-VZk,19
--DwgB78t-c,wvRXAxkaOk0,19
--DwgB78t-c,03CnCe7lgVM,19
--DwgB78t-c,Z6xD1DnegX4,19
--DwgB78t-c,XYzxgJBha2U,19
--DwgB78t-c,7lFf_5R_INc,19
--DwgB78t-c,wvFhpvkaNcM,19
--DwgB78t-c,Z0RPlQoBCdk,19
--DwgB78t-c,33ivemvzPKk,19
--DwgB78t-c,33o8wneGFRs,19
--DwgB78t-c,Z6I8IL77mUY,19
--DwgB78t-c,XqqKkLDRFnk,19
--DwgB78t-c,-hZr1cv7fjE,19
--DwgB78t-c,3yFOoK85drE,19
--DwgB78t-c,wvuoa0DU_94,19
--DwgB78t-c,wvMSv9y6mDQ,19
--DwgB78t-c,Xqa1uO6eYrc,19
--DwgB78t-c,Z618lSe8kX4,19
--DwgB78t-c,6hqXkRKcbAM,19
--DwgB78t-c,Qu7iRbMPIlE,19
--DwgB78t-c,6hOPRN2c9Ro,19
--DwgB78t-c,wv7EuVYeDPM,19
--DwgB78t-c,QuneCqUlRRw,19
--DwgB78t-c,wvd_MZ1KaZg,19
--DwgB78t-c,1s-fqSnFTyM,19
--DwgB78t-c,-B07pVbyKW0,19
--DwgB78t-c,6Tkwo9a500k,19
--DwgB78t-c,7lPOZmaL3Sc,19
--DwgB78t-c,-BebT_0yD9o,19
--DwgB78t-c,03dNn6FZQ4A,19
--DwgB78t-c,wvxbv34hyFU,19
--DwgB78t-c,03Zzt9Cd9Zc,19
--DwgB78t-c,-BFeIWlha8A,19
--DwgB78t-c,6hSOnMFiDak,19
--DwgB78t-c,6j0aIRuugog,19
--DwgB78t-c,Z2hVSYaJ3ew,19
--DwgB78t-c,7lj92nJqLHw,19
--DwgB78t-c,3zqBA-89SoY,19
--DwgB78t-c,339ytOxdQHA,19
--DwgB78t-c,WxXsyGNPlTc,19
--DwgB78t-c,QpmgOfwybeU,19
--DwgB78t-c,6jZWu5xIJCA,19
--DwgB78t-c,0_xIqnMBGpE,19
--DwgB78t-c,6P196hNaT-A,19
--DwgB78t-c,Wx0-gWFK1-U,19
--DwgB78t-c,QpDBexATPB0,19
--DwgB78t-c,XqgRqMnFcXg,19
--DwgB78t-c,1sjH2tpfw08,19
--DwgB78t-c,-BXoWaRip68,19
--DwgB78t-c,3Oy21l67xWA,19
--DwgB78t-c,6Pj7nWjUu8U,19
--DwgB78t-c,-BY2A80KELE,19
--DwgB78t-c,3zT8BrwpW2E,19
--DwgB78t-c,Qpuach5vPWU,19
--DwgB78t-c,33Koj7dDJSs,19
--DwgB78t-c,Qpt_5sDRLkY,19
--DwgB78t-c,1s414IlYjjE,19
--DwgB78t-c,Z2gGm6XI-7o,19
--DwgB78t-c,QQUowjdsBFw,19
--DwgB78t-c,6PrvFK0cAsg,19
--DwgB78t-c,3yCFb3Y2nck,19
--DwgB78t-c,QpByvkcjirU,19
--DwgB78t-c,WxSFJbJs66A,19
--DwgB78t-c,6jxxneWqS20,19
--DwgB78t-c,1tyyzCH70aY,19
--DwgB78t-c,Z6WRXqsLHcE,19
--DwgB78t-c,3335kMn64q8,19
--DwgB78t-c,3L4pmWLqABY,19
--DwgB78t-c,1sEt-5Z-AEs,19
--DwgB78t-c,3LY5CR-MNSc,19
--DwgB78t-c,1sfxCCBFcdM,19
--DwgB78t-c,WxSlr7ziIZQ,19
--DwgB78t-c,WxzGYFQ2vkM,19
--DwgB78t-c,046VODqwsuQ,19
--DwgB78t-c,6PP95TFvV2Q,19
--DwgB78t-c,QpBmCDSn8rA,19
--DwgB78t-c,6Ptf9cvOGvs,19
--DwgB78t-c,0_4P2jeuvt0,19
--DwgB78t-c,XqbFTHCvqUk,19
--DwgB78t-c,336BBstQRIo,19
--DwgB78t-c,XqchM41dKrM,19
--DwgB78t-c,1sjs09yLSvE,19
